t(s),Average T volume 1,Total retention volume 1,Total solute volume 1,Total 1 volume 1,Total 2 volume 1,Total 3 volume 1
0.1,300.0000000000006,9.97886942668024e+17,5591389262992534.0,6.144380319335215e+17,3.77857521471511e+17,0.0
0.1925925925925926,300.0000000000006,1.748589519085564e+18,7225669709557361.0,1.077135143711269e+18,6.635869655422346e+17,641740122504870.9
0.2925925925925926,300.0000000000006,2.399424092841517e+18,9034654320239186.0,1.4772769260683886e+18,9.113511707099086e+17,1761341742985051.5
0.4005925925925926,300.0000000000006,2.970108536581077e+18,1.089786149579951e+16,1.827475518275417e+18,1.1285345655748925e+18,3200591234969849.0
0.5172325925925927,300.0000000000006,3.484406063225104e+18,1.2735110699466358e+16,2.142637501059888e+18,1.324174634547348e+18,4858816918402803.0
0.6432037925925927,300.0000000000006,3.962087863771568e+18,1.4528806997333894e+16,2.435060080797866e+18,1.5058081295649587e+18,6690846411410108.0
0.7792526885925928,300.0000000000006,4.416914668563425e+18,1.6294216651913202e+16,2.71326158844516e+18,1.6786737007786104e+18,8685162687742340.0
0.9261854962725928,300.0000000000006,4.857876902260252e+18,1.8046245745111904e+16,2.982788151331984e+18,1.846196357032079e+18,1.0846148151085264e+16
1.084872928566993,300.0000000000006,5.291062343951966e+18,1.9789052858450856e+16,3.2473816179176433e+18,2.010706873171783e+18,1.3184800004095318e+16
1.256255355444945,300.0000000000006,5.72087830566716e+18,2.1525459195519132e+16,3.509740015609817e+18,2.1738977873460111e+18,1.57150435158164e+16
1.4413483764731332,300.0000000000006,6.150663409464892e+18,2.3262157328086224e+16,3.7719012654538547e+18,2.3370474379280256e+18,1.845254875493363e+16
1.6412488391835767,300.0000000000006,6.583001758194547e+18,2.500947786507335e+16,4.0354412287812076e+18,2.5011366154362066e+18,2.141443611206485e+16
1.8571413389108555,300.0000000000006,7.019938574272279e+18,2.6777464064762124e+16,4.301606013721129e+18,2.6669358398932966e+18,2.4619256593101976e+16
2.090305238616317,300.0000000000006,7.463157831240404e+18,2.857401025298045e+16,4.5714199193461606e+18,2.835076831131131e+18,2.808707051013518e+16
2.342122250298215,300.0000000000006,7.914102347504998e+18,3.0405216278197212e+16,4.84575698461498e+18,3.0061005720089216e+18,3.183957460290729e+16
2.614084622914665,300.0000000000006,8.374059712572504e+18,3.2275820517014196e+16,5.125393958366495e+18,3.1804896836128497e+18,3.5900250076155456e+16
2.907803985340431,300.0000000000006,8.844207625991529e+18,3.4190276014642196e+16,5.411037536304544e+18,3.3586852885942615e+18,4.029452507809067e+16
3.2250208967602583,300.0000000000006,9.325651248684356e+18,3.6152498161962696e+16,5.703348077633463e+18,3.541100728012622e+18,4.504994487632244e+16
3.5676151610936717,300.0000000000006,9.819442038838708e+18,3.8166500323057e+16,6.002950648115048e+18,3.7281285343867556e+18,5.019635601385335e+16
3.937616966573758,300.0000000000006,1.032659801904091e+19,4.0235995397797416e+16,6.310448099120114e+18,3.920147821337334e+18,5.576610318567326e+16
4.337218916492252,300.0000000000006,1.0848113948906836e+19,4.236480687885684e+16,6.626426602016888e+18,4.1175282964588196e+18,6.179424355228889e+16
4.768789022404225,300.0000000000006,1.1384973355795266e+19,4.455664858293676e+16,6.95146361544494e+18,4.320634312886835e+18,6.831877888056549e+16
5.234884736789156,300.0000000000006,1.1938155827103037e+19,4.681524882424982e+16,7.286131558474063e+18,4.5298281124104136e+18,7.538090739432477e+16
5.738268108324881,300.0000000000006,1.2508643725176547e+19,4.914442329662662e+16,7.631002318543428e+18,4.745471684971403e+18,8.302529836510186e+16
6.2819221495834645,300.0000000000006,1.309742873594906e+19,5.1547914865286856e+16,7.986650786886471e+18,4.967929644886835e+18,9.130038931048226e+16
6.869068514142735,300.0000000000006,1.3705515662783003e+19,5.402963781665759e+16,8.353656978497105e+18,5.197570336255064e+18,1.0025871021419246e+17
7.503186587866747,300.0000000000006,1.4333927589671612e+19,5.659351012861324e+16,8.732609242531608e+18,5.434767601685369e+18,1.0995723532603107e+17
8.18803410748868,300.0000000000006,1.4983709620085428e+19,5.924352740503462e+16,9.124106028445794e+18,5.67990229859143e+18,1.2045776564318346e+17
8.927669428680368,300.0000000000006,1.5655932110352808e+19,6.198382170421565e+16,9.528757717101177e+18,5.933363226328037e+18,1.3182734521939534e+17
9.72647557556739,300.0000000000006,1.6351694333091262e+19,6.481860022496153e+16,9.947188670245011e+18,6.195548349016104e+18,1.4413871360519424e+17
10.589186214205375,300.0000000000006,1.7072127669998666e+19,6.7752175930789544e+16,1.0380038770381519e+19,6.466865925620339e+18,1.5747079806602186e+17
11.520913703934399,300.0000000000006,1.781839854054814e+19,7.078899886138199e+16,1.0827964866111834e+19,6.747735426185526e+18,1.719092493894151e+17
12.527179392841745,300.0000000000006,1.8591711416127144e+19,7.39336507740646e+16,1.1291642275975043e+19,7.038588464247707e+18,1.8754702513034794e+17
13.613946336861678,300.0000000000006,1.939331182779537e+19,7.719084781589286e+16,1.1771766207034448e+19,7.339869748220222e+18,2.0448502472481872e+17
14.787654636403207,300.0000000000006,2.0224489309918134e+19,8.05654532328512e+16,1.2269053083669137e+19,7.652037991635017e+18,2.2283278138114154e+17
16.05525959990806,300.0000000000006,2.1086580331766133e+19,8.406248776008806e+16,1.2784241838125965e+19,7.975566789845372e+18,2.4270921603473085e+17
17.424272960493298,300.0000000000006,2.198097125981688e+19,8.768713713949904e+16,1.3318095180214678e+19,8.310945483366957e+18,2.642434590957745e+17
18.902807389925353,300.0000000000006,2.2909101366833635e+19,9.144475950024851e+16,1.3871400849181178e+19,8.658680011935134e+18,2.875757462170992e+17
20.499624573711976,300.0000000000006,2.387246590006318e+19,9.53408932753188e+16,1.4444972854022222e+19,9.019293757932077e+18,3.1285839483357677e+17
22.22418713220153,300.0000000000006,2.4872619224906138e+19,9.93812653524173e+16,1.503965271037091e+19,9.393328380399303e+18,3.402568687835264e+17
24.086714695370244,300.0000000000006,2.5911178062797128e+19,1.035717992200701e+17,1.5656310681749311e+19,9.78134464289862e+18,3.699509389291429e+17
26.098244463592458,300.0000000000006,2.698982484339325e+19,1.0791862293912198e+17,1.6295847036250974e+19,1.0183923235855016e+19,4.021359483481627e+17
28.27069661327245,300.0000000000006,2.8110311191742783e+19,1.1242807686923083e+17,1.695919333661861e+19,1.0601665586878142e+19,4.370241913768338e+17
30.61694493492684,300.0000000000006,2.9274461563846242e+19,1.1710672196086456e+17,1.7647313759802028e+19,1.1035194665455677e+19,4.748464166277102e+17
33.15089312231358,300.0000000000006,3.0484177030455788e+19,1.219613498639058e+17,1.8361206361498458e+19,1.1485155853866414e+19,5.1585346522703776e+17
35.497141443967976,300.0000000000006,3.1566407878979592e+19,1.2646222240188981e+17,1.900063918260353e+19,1.1885351430528272e+19,5.539550434459257e+17
38.03108963135472,300.0000000000006,3.26960821500871e+19,1.310763374752856e+17,1.9666869415473467e+19,1.2302881815464894e+19,5.952545816734761e+17
40.7677536737324,300.0000000000006,3.3875630153913192e+19,1.3582285124824174e+17,2.0360587780072514e+19,1.2739194699393104e+19,6.400248231993683e+17
43.7233508395003,300.0000000000006,3.510732790049333e+19,1.407398131749163e+17,2.108319525993535e+19,1.3194831673238856e+19,6.88561154144254e+17
46.91539577852963,300.0000000000006,3.6393361023909396e+19,1.4585499940076803e+17,2.1836123938568753e+19,1.3670196903949857e+19,7.411851819900522e+17
49.87099294429753,300.0000000000006,3.754852418620107e+19,1.506139262433123e+17,2.2513535891749745e+19,1.4094296061078182e+19,7.900783071298495e+17
53.06303788332686,300.0000000000006,3.8758861172866015e+19,1.555120933927335e+17,2.322174915330991e+19,1.453852243010108e+19,8.430774960623192e+17
56.51044641747853,300.0000000000006,4.002707694700978e+19,1.605673754765726e+17,2.3961460562707636e+19,1.500451447471522e+19,9.005345341103805e+17
60.23364763436234,300.0000000000006,4.1355748872695276e+19,1.658207965503934e+17,2.4734322551174017e+19,1.5492776568024054e+19,9.628289569468328e+17
63.68105616851402,300.0000000000006,4.255274864597589e+19,1.707129471933949e+17,2.543183439375956e+19,1.5929500116132571e+19,1.020701188890432e+18
67.40425738539783,300.0000000000006,4.381042274417174e+19,1.7576331701345107e+17,2.616288966799257e+19,1.638833775848129e+19,1.0834320006844385e+18
71.42531469963234,300.0000000000006,4.513171968141599e+19,1.809889595037215e+17,2.6928240453927977e+19,1.6871051636619692e+19,1.1514386313646554e+18
75.14851591651615,300.0000000000006,4.632508179401876e+19,1.8584211139134058e+17,2.7620429483304382e+19,1.730420126998592e+19,1.214608929337155e+18
79.16957323075066,300.0000000000006,4.7581981233785995e+19,1.9086119670645274e+17,2.83474486382961e+19,1.7760596350691834e+19,1.28307504809166e+18
83.51231513012394,300.0000000000006,4.8905533646532e+19,1.960655093131521e+17,2.911019754534621e+19,1.8241979166043906e+19,1.357291425828782e+18
88.20247638144707,300.0000000000006,5.029877848367896e+19,2.0149741670330067e+17,2.99106818293167e+19,1.8748853402605195e+19,1.4377458350537782e+18
92.54521828082035,300.0000000000006,5.155913714432171e+19,2.0657043056776662e+17,3.0636536309010805e+19,1.920355952679327e+19,1.512470877949907e+18
97.23537953214348,300.0000000000006,5.2888579456807174e+19,2.1183400056203318e+17,3.1400015113689215e+19,1.968326815880403e+19,1.5934621837519334e+18
102.30075368357247,300.0000000000006,5.429051676286435e+19,2.1730097967348298e+17,3.2201939908843946e+19,2.0190016048832307e+19,1.6812598255146796e+18
106.9909149348956,300.0000000000006,5.55608466964757e+19,2.2238976519373427e+17,3.2929952453541536e+19,2.0645706845201715e+19,1.7627976325387722e+18
112.05628908632458,300.0000000000006,5.690299961950033e+19,2.2767323544035008e+17,3.3696660775172256e+19,2.112749846544145e+19,1.851167143446308e+18
117.52689316986789,300.0000000000006,5.8320593531008836e+19,2.3316769328147872e+17,3.4503071369470714e+19,2.163739817439947e+19,1.9469562938572562e+18
122.59226732129687,300.0000000000006,5.960691346469908e+19,2.3828499232348752e+17,3.5236294026409566e+19,2.209643018203558e+19,2.0359042639304737e+18
128.0628714048402,300.0000000000006,6.0967802887847e+19,2.4360813087846458e+17,3.600943910631651e+19,2.258245750184623e+19,2.1322981488058504e+18
133.97112381506696,300.0000000000006,6.240707752257865e+19,2.4915155884822778e+17,3.6823559946722824e+19,2.3097586835152273e+19,2.2367791818553705e+18
139.44172789861028,300.0000000000006,6.371458942734145e+19,2.543171732841683e+17,3.756478815450315e+19,2.3561697609036427e+19,2.333786490517748e+18
145.34998030883705,300.0000000000006,6.5099461868936675e+19,2.5969915255992768e+17,3.834714945174982e+19,2.405370467464348e+19,2.4389085899835075e+18
151.73089291188197,300.0000000000006,6.656571486946849e+19,2.653103101696889e+17,3.9171743233043595e+19,2.4575816522522542e+19,2.552844803732682e+18
157.63914532210873,300.0000000000006,6.789903784388434e+19,2.7054118451972918e+17,3.992338433883981e+19,2.5046493545850524e+19,2.6586187746742804e+18
164.02005792515365,300.0000000000006,6.931259659687963e+19,2.7599849153372e+17,4.071737027398023e+19,2.554599192762551e+19,2.773235903740263e+18
170.91144353644216,300.0000000000006,7.081062175518467e+19,2.816936269974705e+17,4.155484860944493e+19,2.6076620744375718e+19,2.89745877436657e+18
177.29235613948708,300.0000000000006,7.217397090832062e+19,2.8700450796317238e+17,4.231902375467848e+19,2.6555173029818995e+19,3.0127696158599736e+18
184.1837417507756,300.0000000000006,7.3620543087183e+19,2.9255162358827923e+17,4.312676967904476e+19,2.7063505088725852e+19,3.137716695824203e+18
191.6264382109672,300.0000000000006,7.515478605671504e+19,2.98345112533867e+17,4.397928473904796e+19,2.760402475434425e+19,3.273131450789053e+18
198.5178238222557,300.0000000000006,7.655209836068892e+19,3.037491005402393e+17,4.475790311311345e+19,2.8091628764969075e+19,3.3988173820662e+18
205.9605202824473,300.0000000000006,7.80357535569455e+19,3.093989933798777e+17,4.558134062579869e+19,2.8610010916812083e+19,3.5350030209549804e+18
213.99863245945423,300.0000000000006,7.96104236283201e+19,3.153037896437536e+17,4.645084999445842e+19,2.9161675149087453e+19,3.6825946951305073e+18
221.44132891964583,300.0000000000006,8.104544916609519e+19,3.208127282515566e+17,4.724566159334734e+19,2.9659407334604636e+19,3.8195675098917243e+18
229.47944109665275,300.0000000000006,8.25700863337148e+19,3.265772048087374e+17,4.8086568028888736e+19,3.018896104405063e+19,3.9679800559667313e+18
238.1606022478202,300.0000000000006,8.418923910037293e+19,3.326051615605093e+17,4.897488147338341e+19,3.0752932414574907e+19,4.1288200508541174e+18
246.19871442482713,300.0000000000006,8.566560917684793e+19,3.382299169521318e+17,4.9787515192368955e+19,3.126179292818392e+19,4.278071139342983e+18
254.8798755759946,300.0000000000006,8.723502209310382e+19,3.441198723729586e+17,5.0647549955028386e+19,3.1803567045326377e+19,4.4397852203761423e+18
264.25552961925547,300.0000000000006,8.890262230803789e+19,3.502819760379324e+17,5.1556363453745136e+19,3.238093848009943e+19,4.615038398155379e+18
272.93669077042296,300.0000000000006,9.042390169869438e+19,3.56032638265606e+17,5.238835546953275e+19,3.290186835247558e+19,4.77764523842058e+18
282.3123448136838,300.0000000000006,9.20418296117254e+19,3.620582410023674e+17,5.326908648688205e+19,3.345685605360319e+19,4.953828830237908e+18
290.9935059648513,300.0000000000006,9.351910279748133e+19,3.676503908829039e+17,5.407480055391921e+19,3.3959343343026516e+19,5.117308509652763e+18
300.36916000811215,300.0000000000006,9.509170263480128e+19,3.734954483400533e+17,5.492773746823549e+19,3.4496035126854984e+19,5.294434591370858e+18
310.49486637483386,300.0000000000006,9.67650961017777e+19,3.796084725414674e+17,5.582981626720838e+19,3.5069300963805237e+19,5.486370398222703e+18
319.8705204180947,300.0000000000006,9.829366353251839e+19,3.85308453490872e+17,5.665675229608453e+19,3.5587192285659046e+19,5.664410497284055e+18
329.99622678481643,300.0000000000006,9.992146699605503e+19,3.9129298306562246e+17,5.753317293592279e+19,3.6139715806911177e+19,5.857285270155568e+18
340.9319896608759,300.0000000000006,1.0165418248397545e+20,3.9756622076689094e+17,5.8460592323021234e+19,3.6729748689539318e+19,6.066275250648117e+18
351.0576960275976,300.0000000000006,1.0323739654787849e+20,4.03420373436897e+17,5.931134632790315e+19,3.726252039411904e+19,6.260109452419475e+18
361.9934589036571,300.0000000000006,1.0492387738298742e+20,4.0957016150195264e+17,6.021304533514737e+19,3.783116601273256e+19,6.470095873605607e+18
372.1191652703788,300.0000000000006,1.0646593998702456e+20,4.152798958955419e+17,6.103935521568813e+19,3.834642708693016e+19,6.664877788510828e+18
383.0549281464383,300.0000000000006,1.0810983555594288e+20,4.2126208443200826e+17,6.1914943793472954e+19,3.889773330307256e+19,6.875896374965496e+18
394.86555205258253,300.0000000000006,1.0986156395391892e+20,4.275279347246386e+17,6.284189324178317e+19,3.9487610264931525e+19,7.10453251247972e+18
405.801314928642,300.0000000000006,1.0835426420689455e+20,9.183931696570043e+16,6.116077913403898e+19,3.98558997304747e+19,7.245746025415273e+18
415.9270212953637,300.0000000000006,1.0750497368910853e+20,6.1853315733510664e+16,6.003737238731156e+19,4.012167547567741e+19,7.284072510386047e+18
426.8627841714232,300.0000000000006,1.068354944571536e+20,4.84073373856706e+16,5.9122186174730215e+19,4.035802439091327e+19,7.306876554124592e+18
438.67340807756744,300.0000000000006,1.0626416308345386e+20,4.0402243026215016e+16,5.832463256522789e+19,4.057553737961233e+19,7.32359089558758e+18
439.0734080775674,300.0000000000006,1.0624496538203898e+20,4.017516812988807e+16,5.829779563511988e+19,4.0582845883438645e+19,7.324148695350671e+18
439.4734080775674,300.0000000000006,1.0622591642770219e+20,3.995250990919573e+16,5.8271167253884174e+19,4.059009814675833e+19,7.324698517150499e+18
439.8734080775674,300.0000000000006,1.062070131170936e+20,3.9733453928068104e+16,5.824474313940021e+19,4.059729588268191e+19,7.325240641083527e+18
440.27340807756735,300.0000000000006,1.0618825245085557e+20,3.951789143240466e+16,5.821851852438182e+19,4.060444070404321e+19,7.325775330998148e+18
440.67340807756733,300.0000000000006,1.0616963152848652e+20,3.930573035218039e+16,5.819248882481978e+19,4.061153413698119e+19,7.326302836333436e+18
441.0734080775673,300.0000000000006,1.0615114754399974e+20,3.909688221382495e+16,5.816664963835603e+19,4.0618577629880435e+19,7.326823393549592e+18
441.4734080775673,300.0000000000006,1.0613279778182282e+20,3.889126173626338e+16,5.814099673241912e+19,4.062557256038705e+19,7.327337227280515e+18
441.87340807756726,300.0000000000006,1.0611457961291597e+20,3.868878667879308e+16,5.81155260338273e+19,4.063252024112154e+19,7.327844551288438e+18
442.27340807756724,300.0000000000006,1.0609649049109792e+20,3.8489377702312376e+16,5.809023361965375e+19,4.063942192446831e+19,7.328345569273589e+18
442.6734080775672,300.0000000000006,1.0607852794956364e+20,3.8292958238571064e+16,5.806511570905743e+19,4.064627880669274e+19,7.328840475574942e+18
443.0734080775672,300.0000000000006,1.0606068959758365e+20,3.809945436673195e+16,5.804016865587903e+19,4.065309203155127e+19,7.329329455786711e+18
443.47340807756717,300.0000000000006,1.0604297311737263e+20,3.790879469670442e+16,5.801538894185923e+19,4.065986269350871e+19,7.329812687308004e+18
443.87340807756715,300.0000000000006,1.0602537626111633e+20,3.7720910258777576e+16,5.79907731703791e+19,4.066659184064052e+19,7.330290339838099e+18
444.2734080775671,300.0000000000006,1.0600789684814968e+20,3.7535734399130456e+16,5.7966318060648006e+19,4.067328047727602e+19,7.330762575826617e+18
444.6734080775671,300.0000000000006,1.0599053276227364e+20,3.735320268083633e+16,5.794202044228342e+19,4.067992956642424e+19,7.331229550885232e+18
445.0734080775671,300.0000000000006,1.0597328194920489e+20,3.717325279001226e+16,5.791787725023685e+19,4.068654003201161e+19,7.331691414166509e+18
445.47340807756706,300.0000000000006,1.0595614241415016e+20,3.69958244467942e+16,5.789388552003349e+19,4.069311276095607e+19,7.332148308713876e+18
445.87340807756703,300.0000000000006,1.059391122194975e+20,3.682085932084122e+16,5.7870042383294276e+19,4.0699648605096395e+19,7.332600371786054e+18
446.273408077567,300.0000000000006,1.0592218948261759e+20,3.66483009510969e+16,5.7846345063517176e+19,4.07061483829906e+19,7.33304773515873e+18
446.673408077567,300.0000000000006,1.0590537237376939e+20,3.6478094669553416e+16,5.782279087209659e+19,4.0712612881597506e+19,7.333490525405889e+18
447.07340807756697,300.0000000000006,1.058886591141049e+20,3.631018752878337e+16,5.779937720456255e+19,4.071904285785118e+19,7.333928864162446e+18
447.47340807756694,300.0000000000006,1.0587204797376478e+20,3.614452823302021e+16,5.777610153702411e+19,4.072543904013756e+19,7.334362868370142e+18
447.8734080775669,300.0000000000006,1.0585553727006373e+20,3.5981067072582576e+16,5.7752961422801895e+19,4.073180212968135e+19,7.334792650507971e+18
448.2734080775669,300.0000000000006,1.0583912536575733e+20,3.581975586145186e+16,5.772995448923734e+19,4.073813280185015e+19,7.3352183188085e+18
